job_id,user,node_num,gpu_num,cpu_num,mem_per_pod_GB,shared_mem_per_pod,type,state,submit_time,start_time,end_time,fail_time,stop_time,duration,queue,gpu_time
dlc1r8yd5083ibzc,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:29+00:00,2023-07-04 13:32:07+00:00,,,196,158.0,196.0
dlc1rixyisnlcwly,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:36+00:00,2023-07-04 13:32:22+00:00,,,211,165.0,211.0
dlc1pv0e84fjnlmo,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:39+00:00,2023-07-04 13:32:28+00:00,,,217,168.0,217.0
dlc1p11m2slc7e9c,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:27+00:00,2023-07-04 13:32:01+00:00,,,190,156.0,190.0
dlc1pv0e84hmdksd,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:32+00:00,2023-07-04 13:32:20+00:00,,,209,161.0,209.0
dlc1q4zzlw0k10v8,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:28+00:00,2023-07-04 13:31:59+00:00,,,188,157.0,188.0
dlc1swvxfo9p54nd,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:36+00:00,2023-07-04 13:32:09+00:00,,,198,165.0,198.0
dlc1pv0e84lf9f7d,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:29+00:00,2023-07-04 13:32:11+00:00,,,200,158.0,200.0
dlc1oh2fb8grk53c,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:25+00:00,2023-07-04 13:31:57+00:00,,,186,154.0,186.0
dlc1pb17gk3sm5kb,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:20+00:00,2023-07-04 13:31:52+00:00,,,181,149.0,181.0
dlc1q4zzlw9xfjf2,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:24+00:00,2023-07-04 13:32:07+00:00,,,196,153.0,196.0
dlc1pv0e8462i0p8,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:25+00:00,2023-07-04 13:32:13+00:00,,,202,154.0,202.0
dlc1pl0sucizk7fh,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:20+00:00,2023-07-04 13:32:02+00:00,,,191,149.0,191.0
dlc1oh2fb843oas9,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:55+00:00,2023-07-04 13:32:33+00:00,,,222,184.0,222.0
dlc1pl0sucqmeuxy,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:21+00:00,2023-07-04 13:32:03+00:00,,,192,150.0,192.0
dlc1rsxjwk37aa7g,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:51+00:00,2023-07-04 13:31:17+00:00,2023-07-04 13:31:59+00:00,,,188,146.0,188.0
dlc1r8yd50qgifh5,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:51+00:00,2023-07-04 13:32:19+00:00,,,207,179.0,207.0
dlc1pb17gkjpsoz9,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:51+00:00,2023-07-04 13:32:43+00:00,,,231,179.0,231.0
dlc1o72txgd6vdsu,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:50+00:00,2023-07-04 13:32:17+00:00,,,205,178.0,205.0
dlc1or20p0hp5h7b,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:50+00:00,2023-07-04 13:32:22+00:00,,,210,178.0,210.0
dlc1p11m2sntnm65,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:49+00:00,2023-07-04 13:32:16+00:00,,,204,177.0,204.0
dlc1pb17gk874wd3,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:51+00:00,2023-07-04 13:32:38+00:00,,,226,179.0,226.0
dlc1pb17gkyn8swd,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:18+00:00,,,206,184.0,206.0
dlc1pl0sucls9ral,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:55+00:00,2023-07-04 13:32:38+00:00,,,226,183.0,226.0
dlc1rixyisdjew40,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:40+00:00,2023-07-04 13:32:31+00:00,,,219,168.0,219.0
dlc1pl0sucjf2ddm,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:53+00:00,2023-07-04 13:32:41+00:00,,,229,181.0,229.0
dlc1or20p01mfw4f,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:48+00:00,2023-07-04 13:32:25+00:00,,,213,176.0,213.0
dlc1oh2fb8fgtwi0,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:48+00:00,2023-07-04 13:32:24+00:00,,,212,176.0,212.0
dlc1qezkzoyeoa4z,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:46+00:00,2023-07-04 13:32:41+00:00,,,229,174.0,229.0
dlc1or20p0dhjm65,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:44+00:00,2023-07-04 13:32:18+00:00,,,206,172.0,206.0
dlc1pl0sucri6v2y,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:43+00:00,2023-07-04 13:32:36+00:00,,,224,171.0,224.0
dlc1rixyis5j3p9z,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:46+00:00,2023-07-04 13:32:34+00:00,,,222,174.0,222.0
dlc1or20p0l92lb5,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:52+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:34+00:00,,,222,186.0,222.0
dlc1oh2fb8q3u5um,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:37+00:00,,,224,191.0,224.0
dlc1q4zzlwnxy5uo,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:54+00:00,2023-07-04 13:32:20+00:00,,,207,181.0,207.0
dlc1pv0e84232les,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:57+00:00,2023-07-04 13:32:22+00:00,,,209,184.0,209.0
dlc1q4zzlwguabj1,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:52+00:00,2023-07-04 13:32:19+00:00,,,206,179.0,206.0
dlc1p11m2shojjmt,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:59+00:00,2023-07-04 13:32:47+00:00,,,234,186.0,234.0
dlc1pb17gk2klaiv,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:54+00:00,2023-07-04 13:32:48+00:00,,,235,181.0,235.0
dlc1p11m2swnnxed,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:40+00:00,,,227,185.0,227.0
dlc1p11m2shk15m6,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:59+00:00,2023-07-04 13:32:28+00:00,,,215,186.0,215.0
dlc1or20p0ec5ewg,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:26+00:00,,,213,183.0,213.0
dlc1q4zzlwjluhtc,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:53+00:00,2023-07-04 13:32:42+00:00,,,229,180.0,229.0
dlc1pl0suc1x0gow,ud094,1,1,8,48,,Eval,FAILED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:55+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:31:58+00:00,,185,182.0,185.0
dlc1rsxjwkmkuy1q,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:53+00:00,2023-07-04 13:32:41+00:00,,,228,180.0,228.0
dlc1p11m2sxj1w1m,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:51+00:00,2023-07-04 13:32:29+00:00,,,216,178.0,216.0
dlc1pv0e841kcorx,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:52+00:00,2023-07-04 13:32:20+00:00,,,207,179.0,207.0
dlc1r8yd50rulsyv,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:19+00:00,,,206,183.0,206.0
dlc1p11m2skof0t7,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:51+00:00,2023-07-04 13:32:20+00:00,,,207,178.0,207.0
dlc1oh2fb801ensf,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:52+00:00,2023-07-04 13:32:24+00:00,,,211,179.0,211.0
dlc1qezkzogfu1in,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:52+00:00,2023-07-04 13:32:35+00:00,,,222,179.0,222.0
dlc1t6vitg415ti0,ud094,1,1,8,48,,Eval,FAILED,2023-07-04 13:28:53+00:00,2023-07-04 13:31:52+00:00,2023-07-04 13:31:55+00:00,2023-07-04 13:31:55+00:00,,182,179.0,182.0
dlc1p11m2sbmzdq0,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:01+00:00,2023-07-04 13:32:47+00:00,,,233,187.0,233.0
dlc1xwombo41qnbk,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:43+00:00,,,229,184.0,229.0
dlc1pl0suche9m2g,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:08+00:00,2023-07-04 13:32:44+00:00,,,230,194.0,230.0
dlc1rixyisy7xysl,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:59+00:00,2023-07-04 13:32:46+00:00,,,232,185.0,232.0
dlc1pb17gkxoqqb1,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:40+00:00,,,226,184.0,226.0
dlc1pb17gkme4cmv,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:30+00:00,,,216,182.0,216.0
dlc1swvxfoliukzz,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:57+00:00,2023-07-04 13:32:25+00:00,,,211,183.0,211.0
dlc1pl0suc654een,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:57+00:00,2023-07-04 13:32:38+00:00,,,224,183.0,224.0
dlc1q4zzlwsbfnn3,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:24+00:00,,,210,184.0,210.0
dlc1oh2fb80az8uc,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:43+00:00,,,229,182.0,229.0
dlc1p11m2sdfhfmu,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:26+00:00,2023-07-04 13:32:59+00:00,,,245,212.0,245.0
dlc1p11m2sq0edzb,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:57+00:00,2023-07-04 13:32:39+00:00,,,225,183.0,225.0
dlc1qyyrr829062d,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:01+00:00,2023-07-04 13:32:36+00:00,,,222,187.0,222.0
dlc1oh2fb8copcnb,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:31:56+00:00,2023-07-04 13:32:43+00:00,,,229,182.0,229.0
dlc1pb17gkqhwcfo,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:00+00:00,2023-07-04 13:32:29+00:00,,,215,186.0,215.0
dlc1or20p0abshnu,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:54+00:00,2023-07-04 13:32:26+00:00,2023-07-04 13:32:41+00:00,,,227,212.0,227.0
dlc1pb17gkyfj3kf,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:09+00:00,2023-07-04 13:33:04+00:00,,,249,194.0,249.0
dlc1q4zzlwppt497,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:50+00:00,,,235,191.0,235.0
dlc1q4zzlw5wtdge,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:03+00:00,2023-07-04 13:32:39+00:00,,,224,188.0,224.0
dlc1pl0sucnmd9mz,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:55+00:00,,,240,191.0,240.0
dlc1pl0sucg1mfxz,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:55+00:00,,,240,191.0,240.0
dlc1pl0suctb12da,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:14+00:00,2023-07-04 13:32:54+00:00,,,239,199.0,239.0
dlc1pv0e84ik7dl0,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:12+00:00,2023-07-04 13:33:00+00:00,,,245,197.0,245.0
dlc1p11m2s9oqmgn,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:01+00:00,2023-07-04 13:32:53+00:00,,,238,186.0,238.0
dlc1pl0sucqv7j7x,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:02+00:00,2023-07-04 13:32:49+00:00,,,234,187.0,234.0
dlc1or20p0h7qtw9,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:10+00:00,2023-07-04 13:32:42+00:00,,,227,195.0,227.0
dlc1pl0suc1cj7wm,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:37+00:00,,,222,189.0,222.0
dlc1pl0suct5573l,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:31:58+00:00,2023-07-04 13:32:26+00:00,,,211,183.0,211.0
dlc1or20p0eeipch,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:00+00:00,2023-07-04 13:32:33+00:00,,,218,185.0,218.0
dlc1p11m2sb1flot,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:02+00:00,2023-07-04 13:32:44+00:00,,,229,187.0,229.0
dlc1or20p01ga61m,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:50+00:00,,,235,189.0,235.0
dlc1pv0e84xe5jew,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:55+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:47+00:00,,,232,191.0,232.0
dlc1s2x5acwhmnwm,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:08+00:00,2023-07-04 13:32:44+00:00,,,228,192.0,228.0
dlc1pb17gk3gwitz,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:21+00:00,2023-07-04 13:32:51+00:00,,,235,205.0,235.0
dlc1rsxjwk5qlypf,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:49+00:00,,,233,188.0,233.0
dlc1rixyisoioalw,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:10+00:00,2023-07-04 13:32:43+00:00,,,227,194.0,227.0
dlc1q4zzlws8z8w0,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:21+00:00,2023-07-04 13:32:54+00:00,,,238,205.0,238.0
dlc1p11m2s8vid3u,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:03+00:00,2023-07-04 13:32:35+00:00,,,219,187.0,219.0
dlc1q4zzlwgrxxt0,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:32+00:00,,,216,190.0,216.0
dlc1uut344awahm8,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:46+00:00,,,230,188.0,230.0
dlc1pv0e84jg94ia,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:58+00:00,,,242,188.0,242.0
dlc1q4zzlwso6c1h,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:21+00:00,2023-07-04 13:32:51+00:00,,,235,205.0,235.0
dlc1rixyisbaa7oz,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:56+00:00,2023-07-04 13:32:04+00:00,2023-07-04 13:32:39+00:00,,,223,188.0,223.0
dlc1or20p07l8uxg,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:06+00:00,2023-07-04 13:32:49+00:00,,,232,189.0,232.0
dlc1qyyrr8y9a647,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:12+00:00,2023-07-04 13:32:49+00:00,,,232,195.0,232.0
dlc1qyyrr8jk4b9p,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:23+00:00,2023-07-04 13:33:10+00:00,,,253,206.0,253.0
dlc1p11m2snx731c,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:08+00:00,2023-07-04 13:32:42+00:00,,,225,191.0,225.0
dlc1oh2fb850bz5o,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:11+00:00,2023-07-04 13:32:56+00:00,,,239,194.0,239.0
dlc1or20p0oauajc,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:17+00:00,2023-07-04 13:33:10+00:00,,,253,200.0,253.0
dlc1pv0e84gf6g6h,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:57+00:00,2023-07-04 13:32:07+00:00,2023-07-04 13:32:39+00:00,,,222,190.0,222.0
dlc1rixyislqtwpl,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:30+00:00,2023-07-04 13:33:11+00:00,,,253,212.0,253.0
dlc1oh2fb8p8g7um,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:09+00:00,2023-07-04 13:33:02+00:00,,,244,191.0,244.0
dlc1pl0suc7s1cfn,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:08+00:00,2023-07-04 13:32:55+00:00,,,237,190.0,237.0
dlc1pv0e84q3ejkl,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:18+00:00,2023-07-04 13:32:47+00:00,,,229,200.0,229.0
dlc1xwombo3ken2a,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:10+00:00,2023-07-04 13:32:58+00:00,,,240,192.0,240.0
dlc1p11m2sblkgkh,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:08+00:00,2023-07-04 13:32:41+00:00,,,223,190.0,223.0
dlc1pv0e84h18nmi,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:09+00:00,2023-07-04 13:32:35+00:00,,,217,191.0,217.0
dlc1q4zzlwz1jj5m,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:10+00:00,2023-07-04 13:32:43+00:00,,,225,192.0,225.0
dlc1pv0e84r38a90,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:58+00:00,2023-07-04 13:32:30+00:00,2023-07-04 13:33:01+00:00,,,243,212.0,243.0
dlc1r8yd50sacwvr,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:09+00:00,2023-07-04 13:32:56+00:00,,,237,190.0,237.0
dlc1r8yd50apk4a3,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:11+00:00,2023-07-04 13:32:43+00:00,,,224,192.0,224.0
dlc1pl0sucvtfice,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:11+00:00,2023-07-04 13:32:53+00:00,,,234,192.0,234.0
dlc1rixyistyixk4,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:11+00:00,2023-07-04 13:33:04+00:00,,,245,192.0,245.0
dlc1nhwqsn9ct901,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:12+00:00,2023-07-04 13:32:44+00:00,,,225,193.0,225.0
dlc1rsxjwkvcprtg,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:10+00:00,2023-07-04 13:32:54+00:00,,,235,191.0,235.0
dlc1or20p0dph6ni,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:27+00:00,2023-07-04 13:33:03+00:00,,,244,208.0,244.0
dlc1q4zzlwu5w14n,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:28:59+00:00,2023-07-04 13:32:12+00:00,2023-07-04 13:32:54+00:00,,,235,193.0,235.0
dlc1pl0sucgi5ox2,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:35+00:00,2023-07-04 13:33:08+00:00,,,248,215.0,248.0
dlc1xhi4khcd3wpa,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:26+00:00,2023-07-04 13:32:55+00:00,,,235,206.0,235.0
dlc1w8r210nkhrw7,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:30+00:00,2023-07-04 13:33:14+00:00,,,254,210.0,254.0
dlc1pb17gkj8pw1u,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:28+00:00,2023-07-04 13:32:56+00:00,,,236,208.0,236.0
dlc1pv0e84rwmso9,ud094,1,1,8,48,,Eval,FAILED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:18+00:00,2023-07-04 13:32:21+00:00,2023-07-04 13:32:21+00:00,,201,198.0,201.0
dlc09jxtwe0vw9xc,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:17+00:00,2023-07-04 13:32:58+00:00,,,238,197.0,238.0
dlc1pv0e84gcnibp,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:17+00:00,2023-07-04 13:33:05+00:00,,,245,197.0,245.0
dlc1x2pu6crso1hl,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:28+00:00,2023-07-04 13:33:05+00:00,,,245,208.0,245.0
dlcjjj7oz5v0xcv3,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:00+00:00,2023-07-04 13:32:17+00:00,2023-07-04 13:32:44+00:00,,,224,197.0,224.0
dlc1pl0succp8tfd,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:22+00:00,2023-07-04 13:33:01+00:00,,,240,201.0,240.0
dlc1p11m2syvq7ym,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:23+00:00,2023-07-04 13:33:17+00:00,,,256,202.0,256.0
dlc1pv0e84qayujx,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:29+00:00,2023-07-04 13:33:17+00:00,,,256,208.0,256.0
dlc1pv0e84kwpamn,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:23+00:00,2023-07-04 13:33:22+00:00,,,261,202.0,261.0
dlc1pl0sucm0ohhk,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:33+00:00,2023-07-04 13:32:55+00:00,,,234,212.0,234.0
dlc1pl0suckj6a8f,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:19+00:00,2023-07-04 13:32:56+00:00,,,235,198.0,235.0
dlc1r8yd509mjzs6,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:28+00:00,2023-07-04 13:33:02+00:00,,,241,207.0,241.0
dlc1pl0sucnpfw7m,ud094,1,1,8,48,,Eval,COMPLETED,2023-07-04 13:29:01+00:00,2023-07-04 13:32:22+00:00,2023-07-04 13:33:15+00:00,,,254,201.0,254.0
